day,hour,minute,date,site,type,WUS,WDS,AUS,ADS
180,15,45,2016,morie,dam,13.75,15.33,12.98,13.84611111
180,16,0,2016,morie,dam,13.75,15.378,12.59388889,13.65388889
180,16,15,2016,morie,dam,13.846,15.4255,12.98,13.94222222
180,16,30,2016,morie,dam,13.942,15.378,12.98,13.75
180,16,45,2016,morie,dam,13.942,15.33,12.78722222,13.65388889
180,17,0,2016,morie,dam,14.038,15.33,12.59388889,13.75
180,17,15,2016,morie,dam,14.134,15.282,12.49722222,13.55777778
180,17,30,2016,morie,dam,14.2295,15.282,12.69,13.75
180,17,45,2016,morie,dam,14.421,15.282,12.69,13.55777778
180,18,0,2016,morie,dam,14.421,15.187,12.59388889,13.365
180,18,15,2016,morie,dam,14.421,15.091,12.78722222,13.07611111
180,18,30,2016,morie,dam,14.421,15.091,12.88277778,13.07611111
180,18,45,2016,morie,dam,14.421,15.0435,12.69,12.88277778
180,19,0,2016,morie,dam,14.3255,14.996,12.59388889,12.59388889
180,19,15,2016,morie,dam,14.2295,14.9,12.49722222,12.69
180,19,30,2016,morie,dam,14.2295,14.9,12.20722222,12.69
180,19,45,2016,morie,dam,14.134,14.804,12.01277778,12.40111111
180,20,0,2016,morie,dam,14.038,14.804,11.81888889,12.20722222
180,20,15,2016,morie,dam,13.942,14.709,11.72222222,11.91611111
180,20,30,2016,morie,dam,13.75,14.709,11.625,11.72222222
180,20,45,2016,morie,dam,13.654,14.709,11.52777778,11.625
180,21,0,2016,morie,dam,13.5575,14.709,11.43111111,11.33388889
180,21,15,2016,morie,dam,13.4615,14.613,11.33388889,11.13888889
180,21,30,2016,morie,dam,13.365,14.517,11.23611111,10.94388889
180,21,45,2016,morie,dam,13.269,14.469,11.13888889,10.74777778
180,22,0,2016,morie,dam,13.1725,14.421,10.94388889,10.65111111
180,22,15,2016,morie,dam,13.0765,14.325,10.84611111,10.455
180,22,30,2016,morie,dam,12.9795,14.23,10.74777778,10.25888889
180,22,45,2016,morie,dam,12.8835,14.134,10.65111111,10.06277778
180,23,0,2016,morie,dam,12.835,14.038,10.65111111,9.965
180,23,15,2016,morie,dam,12.7865,13.942,10.55277778,9.866111111
180,23,30,2016,morie,dam,12.7385,13.942,10.455,9.866111111
180,23,45,2016,morie,dam,12.642,13.846,10.455,9.866111111
180,24,0,2016,morie,dam,12.9795,14.565,12.11,12.59388889
180,24,15,2016,morie,dam,12.9795,14.613,12.11,12.49722222
180,24,30,2016,morie,dam,12.9795,14.709,12.20722222,12.30388889
180,24,45,2016,morie,dam,13.028,14.7565,12.20722222,12.40111111
181,1,0,2016,morie,dam,12.4005,13.5095,10.35722222,9.176111111
181,1,15,2016,morie,dam,12.304,13.461,10.35722222,8.977777778
181,1,30,2016,morie,dam,12.304,13.413,10.25888889,8.878888889
181,1,45,2016,morie,dam,12.207,13.365,10.25888889,8.878888889
181,2,0,2016,morie,dam,12.1585,13.365,10.16111111,8.778888889
181,2,15,2016,morie,dam,12.11,13.269,10.16111111,8.778888889
181,2,30,2016,morie,dam,12.11,13.269,10.06277778,8.778888889
181,2,45,2016,morie,dam,12.013,13.173,10.06277778,8.68
181,3,0,2016,morie,dam,12.013,13.173,9.965,8.581111111
181,3,15,2016,morie,dam,11.9645,13.076,9.965,8.581111111
181,3,30,2016,morie,dam,11.916,13.028,9.965,8.581111111
181,3,45,2016,morie,dam,11.916,12.98,9.965,8.581111111
181,4,0,2016,morie,dam,11.819,12.883,9.866111111,8.581111111
181,4,15,2016,morie,dam,11.819,12.835,9.866111111,8.581111111
181,4,30,2016,morie,dam,11.819,12.787,9.866111111,8.581111111
181,4,45,2016,morie,dam,11.722,12.69,9.866111111,8.68
181,5,0,2016,morie,dam,11.722,12.69,9.965,8.68
181,5,15,2016,morie,dam,11.6735,12.642,9.866111111,8.68
181,5,30,2016,morie,dam,11.625,12.594,9.965,8.68
181,5,45,2016,morie,dam,11.625,12.594,9.965,8.778888889
181,6,0,2016,morie,dam,11.625,12.594,9.965,8.977777778
181,6,15,2016,morie,dam,11.5765,12.594,10.06277778,9.077222222
181,6,30,2016,morie,dam,11.528,12.594,10.06277778,9.176111111
181,6,45,2016,morie,dam,11.528,12.594,10.06277778,9.372777778
181,7,0,2016,morie,dam,11.528,12.594,10.16111111,9.472222222
181,7,15,2016,morie,dam,11.528,12.69,10.25888889,9.668888889
181,7,30,2016,morie,dam,11.528,12.69,10.35722222,9.668888889
181,7,45,2016,morie,dam,11.528,12.69,10.455,9.767777778
181,8,0,2016,morie,dam,11.5765,12.787,10.55277778,10.25888889
181,8,15,2016,morie,dam,11.625,12.883,10.65111111,10.55277778
181,8,30,2016,morie,dam,11.625,12.883,10.65111111,10.65111111
181,8,45,2016,morie,dam,11.722,12.9315,10.84611111,10.94388889
181,9,0,2016,morie,dam,11.7705,12.98,11.04111111,11.23611111
181,9,15,2016,morie,dam,11.819,13.076,11.23611111,11.625
181,9,30,2016,morie,dam,11.916,13.076,11.23611111,11.72222222
181,9,45,2016,morie,dam,11.9645,13.173,11.13888889,12.11
181,10,0,2016,morie,dam,12.013,13.173,11.23611111,12.20722222
181,10,15,2016,morie,dam,12.1585,13.269,11.72222222,12.88277778
181,10,30,2016,morie,dam,12.304,13.461,11.72222222,13.84611111
181,10,45,2016,morie,dam,12.4005,13.461,11.72222222,13.65388889
181,11,0,2016,morie,dam,12.4975,13.5095,11.52777778,13.17277778
181,11,15,2016,morie,dam,12.4975,13.654,11.52777778,13.17277778
181,11,30,2016,morie,dam,12.5935,13.702,11.72222222,13.07611111
181,11,45,2016,morie,dam,12.7865,13.75,12.11,13.365
181,12,0,2016,morie,dam,12.5935,13.75,10.455,9.767777778
181,12,15,2016,morie,dam,12.5455,13.654,10.455,9.767777778
181,12,30,2016,morie,dam,12.4975,13.606,10.455,9.571111111
181,12,45,2016,morie,dam,12.4005,13.558,10.455,9.275
181,13,0,2016,morie,dam,13.5575,14.2775,12.69,15.28222222
181,13,15,2016,morie,dam,13.654,14.421,12.88277778,15.37777778
181,13,30,2016,morie,dam,13.654,14.517,13.07611111,15.28222222
181,13,45,2016,morie,dam,13.654,14.517,13.07611111,14.70888889
181,14,0,2016,morie,dam,13.702,14.517,13.07611111,14.23
181,14,15,2016,morie,dam,13.798,14.661,13.07611111,14.23
181,14,30,2016,morie,dam,13.942,14.7565,13.07611111,14.42111111
181,14,45,2016,morie,dam,14.038,14.804,13.26888889,15.28222222
181,15,0,2016,morie,dam,14.2295,14.948,13.65388889,16.23722222
181,15,15,2016,morie,dam,14.421,15.0435,15.28222222,16.04611111
181,15,30,2016,morie,dam,14.613,15.0435,15.47277778,15.47277778
181,15,45,2016,morie,dam,14.8045,15.0435,16.42722222,14.99611111
181,16,0,2016,morie,dam,14.9955,15.139,15.28222222,15.09111111
181,16,15,2016,morie,dam,15.0915,15.378,14.61277778,16.33222222
181,16,30,2016,morie,dam,15.1865,15.4255,14.51722222,15.56888889
181,16,45,2016,morie,dam,15.1865,15.4255,15.28222222,14.80388889
181,17,0,2016,morie,dam,15.2825,15.521,14.61277778,14.51722222
181,17,15,2016,morie,dam,15.3775,15.569,14.03777778,14.13388889
181,17,30,2016,morie,dam,15.4735,15.569,13.55777778,13.84611111
181,17,45,2016,morie,dam,15.4735,15.4255,13.26888889,13.17277778
181,18,0,2016,morie,dam,15.5685,15.378,13.07611111,12.88277778
181,18,15,2016,morie,dam,15.5685,15.4255,12.98,12.69
181,18,30,2016,morie,dam,15.5685,15.4255,12.69,12.59388889
181,18,45,2016,morie,dam,15.5685,15.378,12.49722222,12.20722222
181,19,0,2016,morie,dam,15.5685,15.282,12.01277778,11.72222222
181,19,15,2016,morie,dam,15.5685,15.282,11.72222222,11.33388889
181,19,30,2016,morie,dam,15.5685,15.187,11.52777778,11.13888889
181,19,45,2016,morie,dam,15.5685,15.139,11.625,11.13888889
181,20,0,2016,morie,dam,15.5685,15.091,11.625,11.04111111
181,20,15,2016,morie,dam,15.5685,14.996,11.72222222,11.13888889
181,20,30,2016,morie,dam,15.5685,14.804,11.72222222,11.13888889
181,20,45,2016,morie,dam,15.5685,14.709,11.625,10.94388889
181,21,0,2016,morie,dam,15.4735,14.613,11.52777778,10.84611111
181,21,15,2016,morie,dam,15.4735,14.517,11.43111111,10.65111111
181,21,30,2016,morie,dam,15.4255,14.421,11.33388889,10.55277778
181,21,45,2016,morie,dam,15.3775,14.325,11.13888889,10.455
181,22,0,2016,morie,dam,15.3775,14.325,11.04111111,10.25888889
181,22,15,2016,morie,dam,15.139,14.325,10.94388889,9.866111111
181,22,30,2016,morie,dam,14.8045,14.325,10.84611111,9.767777778
181,22,45,2016,morie,dam,14.517,14.325,10.65111111,9.668888889
181,23,0,2016,morie,dam,14.2295,14.373,10.25888889,9.472222222
181,23,15,2016,morie,dam,13.942,14.325,10.06277778,8.977777778
181,23,30,2016,morie,dam,13.75,14.325,9.866111111,8.68
181,23,45,2016,morie,dam,13.5575,14.325,9.668888889,8.481111111
181,24,0,2016,morie,dam,12.9795,13.894,12.20722222,13.65388889
181,24,15,2016,morie,dam,13.0765,13.942,12.30388889,13.46111111
181,24,30,2016,morie,dam,13.221,14.038,12.59388889,13.65388889
181,24,45,2016,morie,dam,13.413,14.134,12.59388889,13.84611111
182,1,0,2016,morie,dam,12.4005,14.23,9.372777778,8.182222222
182,1,15,2016,morie,dam,12.207,14.23,9.372777778,8.282222222
182,1,30,2016,morie,dam,12.11,14.23,9.472222222,8.382222222
182,1,45,2016,morie,dam,11.916,14.134,9.472222222,8.481111111
182,2,0,2016,morie,dam,11.819,14.134,9.372777778,8.481111111
182,2,15,2016,morie,dam,11.722,14.038,9.176111111,8.282222222
182,2,30,2016,morie,dam,11.625,14.038,8.878888889,8.082222222
182,2,45,2016,morie,dam,11.528,14.038,8.68,7.782222222
182,3,0,2016,morie,dam,11.431,13.99,8.68,7.682222222
182,3,15,2016,morie,dam,11.3335,13.942,8.581111111,7.381111111
182,3,30,2016,morie,dam,11.2365,13.846,8.581111111,7.178888889
182,3,45,2016,morie,dam,11.1875,13.846,8.581111111,6.977777778
182,4,0,2016,morie,dam,11.1385,13.75,8.581111111,6.775
182,4,15,2016,morie,dam,11.0415,13.75,8.382222222,6.572777778
182,4,30,2016,morie,dam,10.9435,13.75,8.382222222,6.572777778
182,4,45,2016,morie,dam,10.846,13.75,8.382222222,6.977777778
182,5,0,2016,morie,dam,10.846,13.702,8.382222222,7.682222222
182,5,15,2016,morie,dam,10.7485,13.654,8.481111111,8.082222222
182,5,30,2016,morie,dam,10.6505,13.654,8.282222222,8.182222222
182,5,45,2016,morie,dam,10.602,13.558,8.282222222,8.282222222
182,6,0,2016,morie,dam,10.553,13.558,8.382222222,8.68
182,6,15,2016,morie,dam,10.455,13.558,8.481111111,9.077222222
182,6,30,2016,morie,dam,10.455,13.558,8.68,9.176111111
182,6,45,2016,morie,dam,10.455,13.558,8.977777778,9.372777778
182,7,0,2016,morie,dam,10.455,13.558,9.176111111,9.472222222
182,7,15,2016,morie,dam,10.455,13.558,9.472222222,9.571111111
182,7,30,2016,morie,dam,10.455,13.558,9.668888889,9.866111111
182,7,45,2016,morie,dam,10.553,13.606,9.668888889,9.965
182,8,0,2016,morie,dam,10.553,13.654,9.767777778,9.965
182,8,15,2016,morie,dam,10.602,13.654,9.866111111,10.06277778
182,8,30,2016,morie,dam,10.6505,13.654,9.965,10.16111111
182,8,45,2016,morie,dam,10.7485,13.75,9.965,10.55277778
182,9,0,2016,morie,dam,10.7485,13.75,10.06277778,10.35722222
182,9,15,2016,morie,dam,10.797,13.75,10.06277778,10.65111111
182,9,30,2016,morie,dam,10.846,13.846,10.35722222,11.23611111
182,9,45,2016,morie,dam,10.9435,13.846,10.55277778,11.13888889
182,10,0,2016,morie,dam,11.0415,13.846,10.455,11.23611111
182,10,15,2016,morie,dam,11.09,13.894,10.455,11.43111111
182,10,30,2016,morie,dam,11.1385,13.99,10.35722222,11.625
182,10,45,2016,morie,dam,11.1875,14.038,10.65111111,11.625
182,11,0,2016,morie,dam,11.3335,14.134,10.94388889,12.20722222
182,11,15,2016,morie,dam,11.5765,14.325,11.43111111,12.59388889
182,11,30,2016,morie,dam,11.6735,14.373,11.43111111,12.69
182,11,45,2016,morie,dam,11.7705,14.469,11.43111111,12.88277778
182,12,0,2016,morie,dam,13.269,14.325,9.668888889,8.282222222
182,12,15,2016,morie,dam,13.0765,14.325,9.571111111,8.182222222
182,12,30,2016,morie,dam,12.7865,14.2775,9.571111111,8.182222222
182,12,45,2016,morie,dam,12.5935,14.23,9.472222222,8.182222222
182,13,0,2016,morie,dam,12.207,14.996,10.74777778,13.365
182,13,15,2016,morie,dam,12.304,14.996,10.94388889,13.26888889
182,13,30,2016,morie,dam,12.4005,15.091,11.13888889,13.26888889
182,13,45,2016,morie,dam,12.4975,15.187,11.33388889,13.07611111
182,14,0,2016,morie,dam,12.5935,15.187,11.625,12.98
182,14,15,2016,morie,dam,12.7385,15.2345,11.81888889,12.69
182,14,30,2016,morie,dam,12.9315,15.282,12.40111111,12.69
182,14,45,2016,morie,dam,13.0765,15.282,12.59388889,12.78722222
182,15,0,2016,morie,dam,13.1725,15.282,12.11,12.98
182,15,15,2016,morie,dam,13.1725,15.282,12.20722222,12.98
182,15,30,2016,morie,dam,13.269,15.282,12.59388889,13.17277778
182,15,45,2016,morie,dam,13.365,15.378,12.49722222,13.55777778
182,16,0,2016,morie,dam,13.413,15.282,12.30388889,13.55777778
182,16,15,2016,morie,dam,13.4615,15.282,12.11,13.26888889
182,16,30,2016,morie,dam,13.4615,15.187,11.81888889,12.98
182,16,45,2016,morie,dam,13.4615,15.187,11.81888889,13.07611111
182,17,0,2016,morie,dam,13.4615,15.187,11.81888889,13.17277778
182,17,15,2016,morie,dam,13.4615,15.091,12.11,13.17277778
182,17,30,2016,morie,dam,13.4615,15.091,12.30388889,13.17277778
182,17,45,2016,morie,dam,13.5575,15.091,12.30388889,12.88277778
182,18,0,2016,morie,dam,13.5575,15.091,12.20722222,12.69
182,18,15,2016,morie,dam,13.5575,14.996,12.01277778,12.59388889
182,18,30,2016,morie,dam,13.5575,14.996,11.81888889,12.40111111
182,18,45,2016,morie,dam,13.5575,14.948,11.81888889,12.30388889
182,19,0,2016,morie,dam,13.5575,14.9,11.81888889,12.40111111
182,19,15,2016,morie,dam,13.654,14.9,11.81888889,12.49722222
182,19,30,2016,morie,dam,13.654,14.9,11.72222222,12.20722222
182,19,45,2016,morie,dam,13.654,14.804,11.625,11.91611111
182,20,0,2016,morie,dam,13.654,14.804,11.625,11.91611111
182,20,15,2016,morie,dam,13.654,14.804,11.72222222,12.11
182,20,30,2016,morie,dam,13.654,14.804,11.72222222,12.11
182,20,45,2016,morie,dam,13.654,14.804,11.625,12.01277778
182,21,0,2016,morie,dam,13.654,14.709,11.72222222,11.72222222
182,21,15,2016,morie,dam,13.5575,14.613,11.625,11.52777778
182,21,30,2016,morie,dam,13.5575,14.565,11.52777778,11.43111111
182,21,45,2016,morie,dam,13.5575,14.517,11.33388889,11.23611111
182,22,0,2016,morie,dam,13.4615,14.517,11.23611111,11.13888889
182,22,15,2016,morie,dam,13.365,14.421,11.04111111,10.94388889
182,22,30,2016,morie,dam,13.365,14.421,10.94388889,10.74777778
182,22,45,2016,morie,dam,13.269,14.325,10.84611111,10.455
182,23,0,2016,morie,dam,13.1725,14.23,10.65111111,9.965
182,23,15,2016,morie,dam,13.0765,14.23,10.55277778,9.668888889
182,23,30,2016,morie,dam,12.9795,14.23,10.455,9.571111111
182,23,45,2016,morie,dam,12.9795,14.23,10.455,9.571111111
182,24,0,2016,morie,dam,11.819,14.613,11.23611111,13.55777778
182,24,15,2016,morie,dam,11.916,14.709,11.13888889,13.26888889
182,24,30,2016,morie,dam,11.9645,14.804,10.65111111,12.59388889
182,24,45,2016,morie,dam,12.0615,14.852,10.55277778,12.88277778
183,1,0,2016,morie,dam,12.4975,14.038,9.965,9.866111111
183,1,15,2016,morie,dam,12.449,14.038,9.965,9.866111111
183,1,30,2016,morie,dam,12.4005,14.038,9.866111111,9.866111111
183,1,45,2016,morie,dam,12.304,14.038,9.767777778,9.866111111
183,2,0,2016,morie,dam,12.207,14.038,9.668888889,9.866111111
183,2,15,2016,morie,dam,12.1585,13.942,9.668888889,9.866111111
183,2,30,2016,morie,dam,12.11,13.942,9.571111111,9.767777778
183,2,45,2016,morie,dam,12.013,13.942,9.571111111,9.767777778
183,3,0,2016,morie,dam,11.916,13.942,9.571111111,9.668888889
183,3,15,2016,morie,dam,11.916,13.942,9.472222222,9.668888889
183,3,30,2016,morie,dam,11.819,13.846,9.372777778,9.571111111
183,3,45,2016,morie,dam,11.722,13.846,9.372777778,9.472222222
183,4,0,2016,morie,dam,11.6735,13.846,9.275,9.372777778
183,4,15,2016,morie,dam,11.625,13.846,9.176111111,9.275
183,4,30,2016,morie,dam,11.528,13.75,9.077222222,9.077222222
183,4,45,2016,morie,dam,11.431,13.75,8.977777778,8.977777778
183,5,0,2016,morie,dam,11.3825,13.702,8.778888889,8.878888889
183,5,15,2016,morie,dam,11.3335,13.654,8.778888889,8.878888889
183,5,30,2016,morie,dam,11.2365,13.654,8.68,8.977777778
183,5,45,2016,morie,dam,11.1875,13.654,8.778888889,9.176111111
183,6,0,2016,morie,dam,11.1385,13.654,8.878888889,9.372777778
183,6,15,2016,morie,dam,11.0415,13.606,9.077222222,9.668888889
183,6,30,2016,morie,dam,11.0415,13.558,9.275,9.866111111
183,6,45,2016,morie,dam,11.0415,13.558,9.472222222,10.25888889
183,7,0,2016,morie,dam,11.0415,13.558,9.571111111,10.455
183,7,15,2016,morie,dam,11.0415,13.558,9.571111111,10.455
183,7,30,2016,morie,dam,11.0415,13.558,9.668888889,10.35722222
183,7,45,2016,morie,dam,10.9925,13.558,9.767777778,10.55277778
183,8,0,2016,morie,dam,11.0415,13.558,9.965,10.74777778
183,8,15,2016,morie,dam,11.0415,13.558,10.16111111,10.74777778
183,8,30,2016,morie,dam,11.1385,13.5095,10.35722222,10.55277778
183,8,45,2016,morie,dam,11.1875,13.461,10.74777778,10.25888889
183,9,0,2016,morie,dam,11.285,13.558,10.94388889,10.55277778
183,9,15,2016,morie,dam,11.3825,13.606,11.04111111,11.13888889
183,9,30,2016,morie,dam,11.528,13.654,11.04111111,11.33388889
183,9,45,2016,morie,dam,11.625,13.75,11.04111111,11.81888889
183,10,0,2016,morie,dam,11.7705,13.75,11.13888889,11.72222222
183,10,15,2016,morie,dam,11.916,13.846,11.04111111,12.11
183,10,30,2016,morie,dam,12.0615,13.894,11.13888889,12.59388889
183,10,45,2016,morie,dam,12.207,14.038,11.13888889,12.30388889
183,11,0,2016,morie,dam,12.3525,14.134,11.33388889,12.59388889
183,11,15,2016,morie,dam,12.4005,14.23,11.33388889,12.11
183,11,30,2016,morie,dam,12.5935,14.23,12.01277778,13.07611111
183,11,45,2016,morie,dam,12.9795,14.2775,12.78722222,13.46111111
183,12,0,2016,morie,dam,12.8835,14.134,10.35722222,9.571111111
183,12,15,2016,morie,dam,12.7865,14.134,10.35722222,9.767777778
183,12,30,2016,morie,dam,12.6905,14.134,10.06277778,9.866111111
183,12,45,2016,morie,dam,12.5935,14.038,10.06277778,9.866111111
183,13,0,2016,morie,dam,13.365,14.661,12.11,12.59388889
183,13,15,2016,morie,dam,13.269,14.7565,11.72222222,12.59388889
183,13,30,2016,morie,dam,13.413,14.852,12.11,12.69
183,13,45,2016,morie,dam,13.5575,14.948,12.40111111,13.07611111
183,14,0,2016,morie,dam,13.654,14.996,12.40111111,13.26888889
183,14,15,2016,morie,dam,13.75,15.0435,12.49722222,13.26888889
183,14,30,2016,morie,dam,13.846,15.091,12.49722222,13.07611111
183,14,45,2016,morie,dam,13.846,15.091,12.40111111,13.07611111
183,15,0,2016,morie,dam,13.942,15.091,12.69,13.26888889
183,15,15,2016,morie,dam,14.134,15.2345,14.325,14.23
183,15,30,2016,morie,dam,14.3255,15.187,13.84611111,13.46111111
183,15,45,2016,morie,dam,14.3255,15.187,12.69,12.69
183,16,0,2016,morie,dam,14.3255,15.0435,12.20722222,11.91611111
183,16,15,2016,morie,dam,14.2775,14.996,11.625,11.04111111
183,16,30,2016,morie,dam,14.2295,14.948,11.13888889,10.25888889
183,16,45,2016,morie,dam,14.2775,14.9,11.33388889,9.866111111
183,17,0,2016,morie,dam,14.3255,14.948,11.33388889,9.866111111
183,17,15,2016,morie,dam,14.3255,14.9,11.33388889,10.16111111
183,17,30,2016,morie,dam,14.3255,14.9,11.33388889,10.25888889
183,17,45,2016,morie,dam,14.2295,14.9,11.43111111,10.55277778
183,18,0,2016,morie,dam,14.2295,14.9,11.52777778,10.94388889
183,18,15,2016,morie,dam,14.134,14.804,11.43111111,11.04111111
183,18,30,2016,morie,dam,14.134,14.709,10.94388889,10.84611111
183,18,45,2016,morie,dam,14.134,14.948,11.13888889,11.52777778
183,19,0,2016,morie,dam,14.134,14.9,11.33388889,12.30388889
183,19,15,2016,morie,dam,14.134,14.804,11.43111111,12.11
183,19,30,2016,morie,dam,14.134,14.613,11.33388889,11.91611111
183,19,45,2016,morie,dam,14.134,14.613,11.33388889,12.30388889
183,20,0,2016,morie,dam,14.134,14.517,11.04111111,12.40111111
183,20,15,2016,morie,dam,14.038,14.517,10.74777778,11.52777778
183,20,30,2016,morie,dam,14.038,14.421,10.65111111,10.94388889
183,20,45,2016,morie,dam,13.942,14.421,10.55277778,10.455
183,21,0,2016,morie,dam,13.846,14.421,10.35722222,10.35722222
183,21,15,2016,morie,dam,13.75,14.325,10.25888889,10.06277778
183,21,30,2016,morie,dam,13.654,14.325,10.16111111,9.767777778
183,21,45,2016,morie,dam,13.606,14.325,10.06277778,9.472222222
183,22,0,2016,morie,dam,13.4615,14.23,9.965,9.275
183,22,15,2016,morie,dam,13.365,14.23,9.866111111,9.077222222
183,22,30,2016,morie,dam,13.269,14.134,9.668888889,8.878888889
183,22,45,2016,morie,dam,13.1725,14.134,9.668888889,8.778888889
183,23,0,2016,morie,dam,13.0765,14.038,9.571111111,8.778888889
183,23,15,2016,morie,dam,12.9795,14.038,9.472222222,8.778888889
183,23,30,2016,morie,dam,12.8835,14.038,9.176111111,8.68
183,23,45,2016,morie,dam,12.7865,13.942,9.077222222,8.581111111
183,24,0,2016,morie,dam,13.1725,14.421,12.69,13.365
183,24,15,2016,morie,dam,13.1725,14.517,12.40111111,13.26888889
183,24,30,2016,morie,dam,13.1725,14.613,12.30388889,13.17277778
183,24,45,2016,morie,dam,13.269,14.613,12.30388889,12.88277778
184,1,0,2016,morie,dam,12.207,13.75,7.682222222,7.481111111
184,1,15,2016,morie,dam,12.0615,13.654,7.481111111,7.078888889
184,1,30,2016,morie,dam,11.916,13.558,7.381111111,6.673888889
184,1,45,2016,morie,dam,11.819,13.558,7.178888889,6.471111111
184,2,0,2016,morie,dam,11.722,13.5095,7.078888889,6.267777778
184,2,15,2016,morie,dam,11.625,13.461,6.877222222,6.063888889
184,2,30,2016,morie,dam,11.4795,13.461,6.775,5.962222222
184,2,45,2016,morie,dam,11.3335,13.461,6.673888889,6.063888889
184,3,0,2016,morie,dam,11.2365,13.461,6.775,5.86
184,3,15,2016,morie,dam,11.1385,13.365,6.572777778,5.655
184,3,30,2016,morie,dam,11.0415,13.365,6.471111111,5.347222222
184,3,45,2016,morie,dam,10.895,13.365,6.37,4.933888889
184,4,0,2016,morie,dam,10.797,13.317,6.267777778,4.622777778
184,4,15,2016,morie,dam,10.6505,13.269,6.166111111,4.415
184,4,30,2016,morie,dam,10.553,13.269,5.962222222,4.311111111
184,4,45,2016,morie,dam,10.455,13.269,5.86,4.415
184,5,0,2016,morie,dam,10.357,13.221,5.757222222,4.415
184,5,15,2016,morie,dam,10.259,13.173,5.757222222,4.311111111
184,5,30,2016,morie,dam,10.161,13.173,5.757222222,4.311111111
184,5,45,2016,morie,dam,10.063,13.173,5.86,4.518888889
184,6,0,2016,morie,dam,10.014,13.173,6.063888889,4.831111111
184,6,15,2016,morie,dam,9.9645,13.173,6.471111111,5.45
184,6,30,2016,morie,dam,9.8665,13.269,6.775,7.882222222
184,6,45,2016,morie,dam,9.8665,13.269,7.178888889,8.382222222
184,7,0,2016,morie,dam,9.8665,13.365,7.682222222,8.778888889
184,7,15,2016,morie,dam,9.8665,13.365,7.882222222,8.977777778
184,7,30,2016,morie,dam,9.8665,13.365,8.182222222,9.275
184,7,45,2016,morie,dam,9.8665,13.461,8.282222222,9.472222222
184,8,0,2016,morie,dam,9.9155,13.461,8.481111111,9.472222222
184,8,15,2016,morie,dam,9.9645,13.461,8.68,9.668888889
184,8,30,2016,morie,dam,10.063,13.558,8.878888889,10.06277778
184,8,45,2016,morie,dam,10.112,13.654,9.077222222,10.65111111
184,9,0,2016,morie,dam,10.161,13.702,9.275,10.94388889
184,9,15,2016,morie,dam,10.259,13.75,9.571111111,11.43111111
184,9,30,2016,morie,dam,10.357,13.798,10.06277778,12.40111111
184,9,45,2016,morie,dam,10.553,13.942,10.06277778,12.40111111
184,10,0,2016,morie,dam,10.6505,13.942,10.455,11.81888889
184,10,15,2016,morie,dam,10.895,13.99,10.74777778,12.49722222
184,10,30,2016,morie,dam,11.09,14.086,10.84611111,13.07611111
184,10,45,2016,morie,dam,11.285,14.182,10.94388889,13.365
184,11,0,2016,morie,dam,11.431,14.23,11.13888889,13.17277778
184,11,15,2016,morie,dam,11.528,14.325,11.04111111,12.11
184,11,30,2016,morie,dam,11.722,14.325,11.52777778,11.91611111
184,11,45,2016,morie,dam,11.916,14.469,11.625,13.46111111
184,12,0,2016,morie,dam,12.6905,13.846,8.977777778,8.481111111
184,12,15,2016,morie,dam,12.5935,13.846,8.68,8.182222222
184,12,30,2016,morie,dam,12.4005,13.75,8.382222222,7.982777778
184,12,45,2016,morie,dam,12.304,13.75,7.982777778,7.782222222
184,13,0,2016,morie,dam,12.8835,14.852,12.88277778,13.55777778
184,13,15,2016,morie,dam,13.1725,14.852,12.78722222,13.94222222
184,13,30,2016,morie,dam,13.1725,14.852,12.11,13.07611111
184,13,45,2016,morie,dam,13.269,14.852,12.20722222,12.88277778
184,14,0,2016,morie,dam,13.4615,14.948,12.59388889,14.13388889
184,14,15,2016,morie,dam,13.4615,14.996,11.81888889,13.75
184,14,30,2016,morie,dam,13.4615,14.996,11.43111111,12.30388889
184,14,45,2016,morie,dam,13.4135,14.948,11.33388889,11.23611111
184,15,0,2016,morie,dam,13.365,14.948,11.43111111,11.43111111
184,15,15,2016,morie,dam,13.5095,15.091,12.11,12.20722222
184,15,30,2016,morie,dam,13.5575,15.139,11.91611111,12.11
184,15,45,2016,morie,dam,13.654,15.2345,13.75,12.98
184,16,0,2016,morie,dam,13.75,15.282,14.325,12.88277778
184,16,15,2016,morie,dam,13.75,15.187,13.17277778,12.11
184,16,30,2016,morie,dam,13.846,15.2345,13.65388889,12.40111111
184,16,45,2016,morie,dam,13.846,15.282,12.69,12.69
184,17,0,2016,morie,dam,13.942,15.33,12.98,13.07611111
184,17,15,2016,morie,dam,14.038,15.521,13.46111111,13.65388889
184,17,30,2016,morie,dam,14.086,15.569,13.65388889,13.55777778
184,17,45,2016,morie,dam,14.134,15.6165,13.46111111,13.84611111
184,18,0,2016,morie,dam,14.2295,15.6165,13.07611111,13.94222222
184,18,15,2016,morie,dam,14.2775,15.569,12.78722222,13.75
184,18,30,2016,morie,dam,14.3255,15.6165,12.59388889,13.75
184,18,45,2016,morie,dam,14.3255,15.33,12.40111111,12.88277778
184,19,0,2016,morie,dam,14.3255,15.187,12.30388889,12.59388889
184,19,15,2016,morie,dam,14.421,15.091,12.01277778,12.11
184,19,30,2016,morie,dam,14.373,14.996,11.81888889,11.72222222
184,19,45,2016,morie,dam,14.3255,14.9,11.72222222,11.52777778
